District,Year,Season,Area (Hectare),Yield (Tonnes/Hectare),Crop,Start_Year,Humidity_Sowing,Humidity_Full,Rainfall_Sowing,Rainfall_Full,Max_Temperature_Sowing,Max_Temperature_Full,Min_Temperature_Sowing,Min_Temperature_Full
faizabad, 2004-05,Rabi,3503,15.32,Potato,2004,18.86,10.7525,5.27,1.756666667,39.29,47.33,22.14,4.44
faizabad, 2005-06,Rabi,2866,19.58,Potato,2005,20.295,10.56083333,5.27,1.7575,35.2,48.12,21.8,4.51
faizabad, 2006-07,Rabi,3696,11.58,Potato,2006,19.255,11.24791667,2.635,1.7575,36.28,46.07,22.05,4.5
faizabad, 2007-08,Rabi,5736,13.12,Potato,2007,20.475,11.0725,5.27,1.3175,34.94,47.64,22.04,4.5
faizabad, 2008-09,Rabi,3966,11.97,Potato,2008,20.755,12.17083333,7.91,3.515833333,33.15,45.75,20.48,4.84
faizabad, 2009-10,Rabi,3906,19.58,Potato,2009,20.295,10.94583333,7.91,1.7575,39.3,46.63,22.05,5.11
faizabad, 2010-11,Rabi,4410,24.86,Potato,2010,20.57,11.185,5.27,1.7575,35.64,47.4,19.46,2.58
faizabad, 2011-12,Rabi,4290,24.35,Potato,2011,20.75,11.735,7.91,2.196666667,33.51,45.95,21.49,2.58
faizabad, 2012-13,Rabi,4394,16.96,Potato,2012,20.175,10.7275,10.55,2.857083333,33.96,48.47,19.87,1.4
faizabad, 2013-14,Rabi,4108,16.62,Potato,2013,20.17,11.76583333,2.635,2.41625,33.69,46.35,23.4,1.4
faizabad, 2014-15,Rabi,3926,25.11,Potato,2014,18.59,10.47458333,5.27,1.3175,39.51,48.97,20.62,4.84
faizabad, 2015-16,Rabi,4081,29.09,Potato,2015,18.495,9.984583333,2.635,1.3175,37.64,48.4,20.9,4.62
faizabad, 2016-17,Rabi,4120,28.73,Potato,2016,20.78,11.38375,5.27,1.7575,34.01,47.28,23.68,2.59
faizabad, 2017-18,Rabi,4213,24.35,Potato,2017,20.815,11.39708333,7.91,3.075833333,33.85,47.99,21.54,2.59
faizabad, 2018-19,Rabi,4706,27.4,Potato,2018,20.63,11.41458333,7.91,2.636666667,33.65,46.73,20.22,4.53
faizabad, 2019-20,Rabi,4226,28.76,Potato,2019,21.03,12.14291667,7.91,2.636666667,34.54,47.89,21.75,2.58
faizabad,2020-21,Rabi,3982,27.99,Potato,2020,20.785,11.96625,5.27,2.651666667,33.97,48.0,20.08,2.58
faizabad,2021-22,Rabi,4489,29.0,Potato,2021,21.21,12.59833333,8.035,3.9275,33.6,46.01,23.69,3.84
farrukhabad, 2004-05,Rabi,30746,27.9,Potato,2004,18.25,10.03541667,5.27,1.756666667,39.05,46.9,21.22,4.27
farrukhabad, 2005-06,Rabi,31442,25.6,Potato,2005,18.28,9.635416667,2.635,1.318333333,40.28,48.19,21.3,3.61
farrukhabad, 2006-07,Rabi,31875,26.09,Potato,2006,17.73,10.18666667,0.0,0.878333333,38.59,46.37,20.76,3.61
farrukhabad, 2007-08,Rabi,28422,23.63,Potato,2007,19.135,9.895416667,2.635,1.3175,37.55,48.19,22.3,4.05
farrukhabad, 2008-09,Rabi,30749,23.54,Potato,2008,20.2,11.4025,7.91,2.636666667,34.33,45.87,19.38,4.12
farrukhabad, 2009-10,Rabi,29841,25.42,Potato,2009,19.225,10.03791667,5.27,1.756666667,41.88,46.82,20.98,5.05
farrukhabad, 2010-11,Rabi,30669,26.37,Potato,2010,20.08,10.56583333,5.27,1.3175,36.62,48.04,18.76,1.67
farrukhabad, 2011-12,Rabi,32203,20.59,Potato,2011,20.325,10.9025,5.27,1.756666667,33.12,46.54,20.49,1.35
farrukhabad, 2012-13,Rabi,34388,24.29,Potato,2012,19.81,9.636666667,7.91,1.7575,35.2,48.55,17.65,1.03
farrukhabad, 2013-14,Rabi,34003,23.11,Potato,2013,19.835,11.245,5.275,2.196666667,33.77,47.94,21.05,1.03
farrukhabad, 2014-15,Rabi,33554,22.68,Potato,2014,17.3,9.461666667,5.27,1.3175,39.76,49.19,21.42,2.85
farrukhabad, 2015-16,Rabi,40392,26.65,Potato,2015,16.57,9.3175,2.635,0.878333333,39.65,47.27,18.96,3.82
farrukhabad, 2016-17,Rabi,33822,28.85,Potato,2016,20.02,10.08541667,2.635,1.318333333,34.47,47.01,23.04,2.45
farrukhabad, 2017-18,Rabi,35168,31.79,Potato,2017,18.555,9.74375,2.635,0.878333333,37.84,47.54,20.73,2.45
farrukhabad, 2018-19,Rabi,32765,34.19,Potato,2018,20.235,10.64625,7.91,2.1975,33.46,47.09,19.44,2.98
farrukhabad, 2019-20,Rabi,33056,30.86,Potato,2019,20.75,11.22166667,5.27,1.7575,35.14,48.37,21.84,2.68
farrukhabad,2020-21,Rabi,31785,31.55,Potato,2020,19.35,10.30666667,2.635,0.895,39.62,47.86,21.3,2.68
farrukhabad,2021-22,Rabi,43200,36.9,Potato,2021,20.57,11.20291667,4.685,2.435833333,35.17,46.69,23.38,4.31
fatehpur, 2004-05,Rabi,5968,14.67,Potato,2004,19.255,10.74708333,5.27,1.756666667,38.35,47.35,21.9,4.54
fatehpur, 2005-06,Rabi,6145,19.33,Potato,2005,20.145,10.64,5.27,2.635833333,35.56,48.48,21.08,5.17
fatehpur, 2006-07,Rabi,5968,14.53,Potato,2006,18.555,10.71916667,2.635,1.318333333,37.79,47.44,22.58,5.2
fatehpur, 2007-08,Rabi,7004,22.91,Potato,2007,19.93,10.43625,5.27,1.3175,35.39,48.08,22.05,3.66
fatehpur, 2008-09,Rabi,5093,18.53,Potato,2008,20.445,11.87791667,7.91,3.076666667,34.03,46.58,20.73,3.66
fatehpur, 2009-10,Rabi,7625,24.38,Potato,2009,19.195,10.48958333,2.635,1.3175,40.02,46.91,20.98,6.66
fatehpur, 2010-11,Rabi,8193,21.59,Potato,2010,20.02,10.64041667,5.27,1.3175,36.62,48.05,19.63,3.66
fatehpur, 2011-12,Rabi,8448,21.88,Potato,2011,20.48,11.35,7.91,2.196666667,33.51,47.05,21.5,3.44
fatehpur, 2012-13,Rabi,8142,21.85,Potato,2012,20.115,10.59041667,10.55,2.6375,34.15,48.84,19.44,1.88
fatehpur, 2013-14,Rabi,8709,20.13,Potato,2013,20.17,11.86875,5.275,3.076666667,34.08,48.69,23.26,1.88
fatehpur, 2014-15,Rabi,8784,14.46,Potato,2014,18.31,10.44333333,5.27,1.3175,40.75,49.69,22.12,4.66
fatehpur, 2015-16,Rabi,10687,16.06,Potato,2015,17.795,10.1475,2.635,0.878333333,39.41,47.91,21.99,4.66
fatehpur, 2016-17,Rabi,8858,21.53,Potato,2016,20.63,11.34416667,7.91,2.636666667,33.28,47.32,22.79,2.18
fatehpur, 2017-18,Rabi,8773,21.9,Potato,2017,19.745,10.46583333,2.635,1.318333333,35.64,48.69,21.3,2.18
fatehpur, 2018-19,Rabi,8834,28.15,Potato,2018,20.235,10.93625,7.91,2.1975,33.96,47.64,20.3,3.4
fatehpur, 2019-20,Rabi,10499,25.33,Potato,2019,20.965,11.93166667,10.55,2.6375,35.85,48.61,23.23,2.72
fatehpur,2020-21,Rabi,8984,24.56,Potato,2020,20.505,11.70791667,5.27,2.201666667,34.94,48.05,20.45,2.72
fatehpur,2021-22,Rabi,10300,31.8,Potato,2021,20.725,11.81166667,5.455,2.69625,34.34,47.51,23.64,3.73
firozabad, 2004-05,Rabi,29681,26.0,Potato,2004,18.04,9.672083333,2.635,0.878333333,39.53,47.25,21.39,4.51
firozabad, 2005-06,Rabi,33975,25.41,Potato,2005,17.395,9.155416667,2.635,1.318333333,41.02,48.05,21.69,3.1
firozabad, 2006-07,Rabi,38106,26.17,Potato,2006,17.21,9.759166667,0.0,0.878333333,38.88,47.41,21.76,3.1
firozabad, 2007-08,Rabi,39201,28.14,Potato,2007,18.095,9.2875,2.635,1.3175,38.21,47.99,20.23,3.08
firozabad, 2008-09,Rabi,42487,25.96,Potato,2008,19.62,10.79958333,5.27,2.196666667,36.55,45.87,20.19,3.08
firozabad, 2009-10,Rabi,45267,29.79,Potato,2009,17.73,9.472916667,5.27,1.756666667,43.06,47.53,20.5,5.42
firozabad, 2010-11,Rabi,46856,28.8,Potato,2010,19.565,10.23708333,5.27,1.3175,37.19,48.71,18.21,0.58
firozabad, 2011-12,Rabi,47730,26.33,Potato,2011,20.145,10.58791667,5.27,1.756666667,33.94,47.58,19.69,0.58
firozabad, 2012-13,Rabi,46271,28.77,Potato,2012,19.56,9.505,7.91,1.7575,34.79,48.61,17.48,0.03
firozabad, 2013-14,Rabi,48076,24.88,Potato,2013,19.53,11.0775,5.275,2.196666667,33.89,47.98,20.8,0.03
firozabad, 2014-15,Rabi,53499,25.17,Potato,2014,17.485,9.447916667,2.635,0.878333333,38.73,49.01,21.23,2.65
firozabad, 2015-16,Rabi,53253,22.91,Potato,2015,16.085,9.119583333,2.635,0.878333333,39.69,46.8,19.62,3.28
firozabad, 2016-17,Rabi,50635,24.74,Potato,2016,19.685,9.888333333,2.635,1.7575,34.79,47.48,22.05,2.37
firozabad, 2017-18,Rabi,48589,24.16,Potato,2017,17.15,9.219166667,2.635,0.878333333,39.15,47.3,20.67,2.37
firozabad, 2018-19,Rabi,46847,26.19,Potato,2018,19.655,10.36458333,7.91,2.1975,34.37,47.14,18.66,2.62
firozabad, 2019-20,Rabi,45393,31.63,Potato,2019,20.445,10.9,5.27,1.3175,36.76,48.75,22.15,2.01
firozabad,2020-21,Rabi,47739,35.03,Potato,2020,18.74,9.865,2.635,0.91625,39.47,47.58,21.86,2.01
firozabad,2021-22,Rabi,55100,37.8,Potato,2021,20.72,11.07791667,5.35,2.353333333,35.06,46.81,22.44,3.35
gautam buddha nagar, 2004-05,Rabi,194,23.44,Potato,2004,17.0,9.50875,5.275,0.879166667,39.34,46.42,20.82,4.19
gautam buddha nagar, 2005-06,Rabi,267,17.27,Potato,2005,17.335,9.24125,5.27,1.3175,40.19,48.43,18.9,2.0
gautam buddha nagar, 2006-07,Rabi,208,16.29,Potato,2006,18.005,9.9975,2.635,1.3175,36.8,46.32,19.84,2.0
gautam buddha nagar, 2007-08,Rabi,214,16.53,Potato,2007,18.92,9.70375,5.27,1.756666667,36.51,48.79,17.66,2.59
gautam buddha nagar, 2008-09,Rabi,246,20.52,Potato,2008,19.32,10.895,7.91,2.635833333,35.19,44.92,19.15,2.59
gautam buddha nagar, 2009-10,Rabi,318,22.14,Potato,2009,18.585,9.293333333,5.27,1.3175,40.98,47.37,20.11,4.48
gautam buddha nagar, 2010-11,Rabi,268,21.35,Potato,2010,20.235,10.48791667,10.55,2.6375,34.87,48.72,17.56,-1.36
gautam buddha nagar, 2011-12,Rabi,140,22.24,Potato,2011,20.02,10.7475,5.27,1.756666667,36.62,47.09,19.13,-1.36
gautam buddha nagar, 2012-13,Rabi,187,22.33,Potato,2012,18.645,9.11375,7.91,1.977083333,38.62,47.84,17.07,-0.27
gautam buddha nagar, 2013-14,Rabi,298,21.83,Potato,2013,19.135,10.71166667,7.91,2.85625,33.44,48.06,19.86,-0.27
gautam buddha nagar, 2014-15,Rabi,165,20.4,Potato,2014,15.9,9.01625,2.635,1.097916667,40.1,48.22,21.01,2.09
gautam buddha nagar, 2015-16,Rabi,127,20.19,Potato,2015,15.805,8.975416667,2.635,1.537083333,38.98,46.51,19.12,3.25
gautam buddha nagar, 2016-17,Rabi,590,25.72,Potato,2016,17.945,9.264166667,2.635,1.7575,37.2,47.12,21.98,1.51
gautam buddha nagar, 2017-18,Rabi,256,28.71,Potato,2017,16.845,9.255833333,5.27,1.756666667,38.46,47.71,18.18,1.51
gautam buddha nagar, 2018-19,Rabi,215,33.02,Potato,2018,19.285,10.20791667,5.27,1.7575,34.3,46.55,19.23,1.86
gautam buddha nagar, 2019-20,Rabi,193,28.92,Potato,2019,19.44,10.34458333,2.635,0.878333333,38.35,48.14,22.37,1.86
gautam buddha nagar,2020-21,Rabi,581,30.84,Potato,2020,18.585,9.92,2.635,0.949166667,38.43,47.42,20.48,2.03
gautam buddha nagar,2021-22,Rabi,450,26.9,Potato,2021,20.205,11.08583333,5.58,2.913333333,34.92,46.22,21.76,3.15
ghaziabad, 2004-05,Rabi,5423,25.98,Potato,2004,17.0,9.50875,5.275,0.879166667,39.34,46.42,20.82,4.19
ghaziabad, 2005-06,Rabi,6309,18.63,Potato,2005,17.335,9.24125,5.27,1.3175,40.19,48.43,18.9,2.0
ghaziabad, 2006-07,Rabi,5788,16.46,Potato,2006,18.005,9.9975,2.635,1.3175,36.8,46.32,19.84,2.0
ghaziabad, 2007-08,Rabi,5457,15.88,Potato,2007,18.92,9.70375,5.27,1.756666667,36.51,48.79,17.66,2.59
ghaziabad, 2008-09,Rabi,4405,22.62,Potato,2008,19.32,10.895,7.91,2.635833333,35.19,44.92,19.15,2.59
ghaziabad, 2009-10,Rabi,4352,26.94,Potato,2009,18.585,9.293333333,5.27,1.3175,40.98,47.37,20.11,4.48
ghaziabad, 2010-11,Rabi,4098,27.78,Potato,2010,20.235,10.48791667,10.55,2.6375,34.87,48.72,17.56,-1.36
ghaziabad, 2011-12,Rabi,4904,24.63,Potato,2011,20.02,10.7475,5.27,1.756666667,36.62,47.09,19.13,-1.36
ghaziabad, 2012-13,Rabi,564,22.33,Potato,2012,18.645,9.11375,7.91,1.977083333,38.62,47.84,17.07,-0.27
ghaziabad, 2013-14,Rabi,514,21.83,Potato,2013,19.135,10.71166667,7.91,2.85625,33.44,48.06,19.86,-0.27
ghaziabad, 2014-15,Rabi,477,20.4,Potato,2014,15.9,9.01625,2.635,1.097916667,40.1,48.22,21.01,2.09
ghaziabad, 2015-16,Rabi,374,20.19,Potato,2015,15.805,8.975416667,2.635,1.537083333,38.98,46.51,19.12,3.25
ghaziabad, 2016-17,Rabi,425,25.72,Potato,2016,17.945,9.264166667,2.635,1.7575,37.2,47.12,21.98,1.51
ghaziabad, 2017-18,Rabi,347,28.71,Potato,2017,16.845,9.255833333,5.27,1.756666667,38.46,47.71,18.18,1.51
ghaziabad, 2018-19,Rabi,597,33.02,Potato,2018,19.285,10.20791667,5.27,1.7575,34.3,46.55,19.23,1.86
ghaziabad, 2019-20,Rabi,541,28.92,Potato,2019,19.44,10.34458333,2.635,0.878333333,38.35,48.14,22.37,1.86
ghaziabad,2020-21,Rabi,768,30.84,Potato,2020,18.585,9.92,2.635,0.949166667,38.43,47.42,20.48,2.03
ghaziabad,2021-22,Rabi,562,27.6,Potato,2021,20.205,11.08583333,5.58,2.913333333,34.92,46.22,21.76,3.15
ghazipur, 2004-05,Rabi,7720,17.25,Potato,2004,18.74,10.56416667,2.635,1.3175,39.66,47.45,22.67,5.65
ghazipur, 2005-06,Rabi,4909,26.21,Potato,2005,20.355,10.58666667,2.635,0.878333333,36.05,48.19,21.89,5.62
ghazipur, 2006-07,Rabi,7262,25.36,Potato,2006,19.44,11.5025,2.635,1.3175,36.11,45.7,21.94,5.23
ghazipur, 2007-08,Rabi,8607,21.06,Potato,2007,20.48,11.4975,5.27,1.3175,36.63,48.0,23.24,4.33
ghazipur, 2008-09,Rabi,8550,13.61,Potato,2008,20.815,12.07708333,7.91,3.076666667,33.5,46.3,21.48,4.33
ghazipur, 2009-10,Rabi,8559,22.84,Potato,2009,19.805,10.5375,5.27,1.3175,38.82,46.63,22.68,6.28
ghazipur, 2010-11,Rabi,8429,20.55,Potato,2010,20.415,11.1975,5.27,1.3175,35.8,47.25,20.21,3.62
ghazipur, 2011-12,Rabi,8141,18.58,Potato,2011,20.66,11.87125,7.91,2.196666667,33.64,45.94,21.85,3.62
ghazipur, 2012-13,Rabi,8328,21.26,Potato,2012,19.865,10.59916667,5.27,1.7575,34.16,48.36,20.05,2.62
ghazipur, 2013-14,Rabi,8327,18.71,Potato,2013,19.41,11.69583333,2.635,2.196666667,35.74,46.4,23.8,2.62
ghazipur, 2014-15,Rabi,7865,20.97,Potato,2014,19.87,11.28916667,7.91,2.636666667,35.74,48.48,20.76,4.85
ghazipur, 2015-16,Rabi,8222,23.57,Potato,2015,19.195,10.48125,2.635,1.7575,37.84,48.73,21.01,4.85
ghazipur, 2016-17,Rabi,7873,25.47,Potato,2016,20.935,11.6825,10.55,2.6375,34.07,46.62,23.99,2.73
ghazipur, 2017-18,Rabi,10955,19.94,Potato,2017,20.845,11.3275,2.635,1.7575,34.66,48.54,21.76,2.73
ghazipur, 2018-19,Rabi,15777,21.7,Potato,2018,20.6,11.15541667,7.91,1.7575,33.96,47.53,21.22,5.68
ghazipur, 2019-20,Rabi,8384,19.86,Potato,2019,20.875,12.12791667,10.545,2.636666667,36.47,48.17,22.25,3.05
ghazipur,2020-21,Rabi,11845,24.55,Potato,2020,21.03,12.25458333,5.27,2.200416667,33.98,48.23,21.23,3.05
ghazipur,2021-22,Rabi,10000,30.9,Potato,2021,21.15,12.51083333,6.215,3.065,33.38,46.48,24.19,4.23
gonda, 2004-05,Rabi,2908,22.38,Potato,2004,18.735,10.80291667,5.27,2.196666667,38.44,46.51,22.22,4.82
gonda, 2005-06,Rabi,2942,22.43,Potato,2005,19.99,10.67916667,5.27,2.196666667,35.02,47.44,22.61,4.76
gonda, 2006-07,Rabi,3079,21.84,Potato,2006,19.225,11.47208333,2.635,1.977083333,37.03,44.13,22.04,4.31
gonda, 2007-08,Rabi,2591,21.98,Potato,2007,20.205,11.31166667,7.91,2.85625,34.44,45.04,21.78,4.17
gonda, 2008-09,Rabi,3290,20.5,Potato,2008,20.385,12.01833333,10.55,3.955833333,33.93,45.05,20.55,4.17
gonda, 2009-10,Rabi,3306,24.87,Potato,2009,20.14,10.83583333,10.55,2.636666667,39.19,45.9,21.91,5.19
gonda, 2010-11,Rabi,3064,24.39,Potato,2010,20.325,11.33083333,7.91,2.1975,35.77,46.53,20.48,2.44
gonda, 2011-12,Rabi,3240,22.08,Potato,2011,20.69,11.73666667,10.545,3.515833333,33.4,45.08,21.87,2.44
gonda, 2012-13,Rabi,3314,24.35,Potato,2012,20.11,10.69416667,10.55,2.857083333,34.15,48.25,20.58,0.67
gonda, 2013-14,Rabi,3283,21.17,Potato,2013,20.355,12.0575,7.91,4.174583333,34.32,45.62,23.05,0.67
gonda, 2014-15,Rabi,3042,22.56,Potato,2014,19.32,10.89208333,5.27,1.977083333,36.04,47.73,20.71,3.96
gonda, 2015-16,Rabi,2635,23.04,Potato,2015,19.2,10.60541667,5.275,2.417083333,35.7,47.4,18.73,3.89
gonda, 2016-17,Rabi,3475,24.24,Potato,2016,20.785,11.54708333,5.27,3.514166667,34.28,46.22,22.52,3.26
gonda, 2017-18,Rabi,3360,26.2,Potato,2017,20.995,11.69291667,10.545,3.515,34.03,46.13,22.1,3.26
gonda, 2018-19,Rabi,3218,29.85,Potato,2018,20.845,11.79958333,10.545,3.954166667,33.96,44.77,20.22,4.63
gonda, 2019-20,Rabi,3488,26.92,Potato,2019,20.995,12.25416667,7.91,3.515,33.92,46.47,20.82,3.44
gonda,2020-21,Rabi,3379,29.59,Potato,2020,20.445,11.86625,5.27,3.102083333,35.06,45.19,21.26,3.44
gonda,2021-22,Rabi,3586,28.1,Potato,2021,21.24,12.87875,10.84,5.55625,33.48,44.86,22.55,4.33
gorakhpur, 2004-05,Rabi,4504,16.55,Potato,2004,19.2,10.9075,2.635,1.3175,38.37,46.91,22.7,4.92
gorakhpur, 2005-06,Rabi,4222,22.43,Potato,2005,20.6,10.99791667,5.275,2.1975,34.82,47.87,22.7,4.67
gorakhpur, 2006-07,Rabi,4667,18.43,Potato,2006,19.625,11.75,5.27,2.196666667,35.24,44.61,21.65,4.48
gorakhpur, 2007-08,Rabi,4982,21.98,Potato,2007,20.63,11.75166667,10.55,2.6375,35.17,45.79,22.19,4.47
gorakhpur, 2008-09,Rabi,4441,11.19,Potato,2008,20.845,12.39041667,7.91,3.955,33.07,44.86,21.22,4.47
gorakhpur, 2009-10,Rabi,4638,24.87,Potato,2009,20.63,11.12625,5.27,1.7575,37.32,45.87,22.35,5.23
gorakhpur, 2010-11,Rabi,4925,17.9,Potato,2010,20.785,11.69833333,10.55,2.6375,34.88,46.87,20.21,3.21
gorakhpur, 2011-12,Rabi,4474,15.54,Potato,2011,20.75,12.00083333,7.91,2.636666667,33.83,44.84,21.9,3.21
gorakhpur, 2012-13,Rabi,4587,13.45,Potato,2012,19.87,10.79083333,7.91,2.1975,34.65,48.58,21.09,1.08
gorakhpur, 2013-14,Rabi,4542,18.69,Potato,2013,20.145,12.02166667,5.27,3.075,34.3,45.66,22.71,1.08
gorakhpur, 2014-15,Rabi,4275,14.05,Potato,2014,19.775,11.3525,7.91,2.635833333,36.56,47.33,20.33,4.59
gorakhpur, 2015-16,Rabi,4189,28.67,Potato,2015,19.075,10.35125,2.635,1.7575,37.3,48.27,20.35,4.59
gorakhpur, 2016-17,Rabi,4591,17.3,Potato,2016,20.935,11.60416667,5.27,1.7575,34.48,46.69,23.78,3.14
gorakhpur, 2017-18,Rabi,4469,24.27,Potato,2017,21.21,11.745,7.91,3.075833333,34.19,46.91,22.52,3.14
gorakhpur, 2018-19,Rabi,4341,28.25,Potato,2018,20.845,11.61916667,7.91,2.636666667,33.57,45.92,20.42,4.35
gorakhpur, 2019-20,Rabi,4362,25.36,Potato,2019,21.055,12.30833333,10.545,3.075833333,34.94,47.86,21.16,3.14
gorakhpur,2020-21,Rabi,4287,23.2,Potato,2020,20.905,12.26625,5.27,2.650416667,34.02,47.28,20.32,3.14
gorakhpur,2021-22,Rabi,4962,30.7,Potato,2021,21.455,12.98,8.57,4.26,33.57,45.44,24.19,4.12
hamirpur, 2004-05,Rabi,40,22.38,Potato,2004,19.165,10.66583333,5.27,1.756666667,37.44,47.08,21.73,4.36
hamirpur, 2005-06,Rabi,39,22.44,Potato,2005,19.865,10.54875,5.27,2.635833333,36.22,48.08,21.03,4.87
hamirpur, 2006-07,Rabi,45,21.84,Potato,2006,18.555,10.6175,2.635,1.7575,37.41,47.63,21.24,5.23
hamirpur, 2007-08,Rabi,55,21.98,Potato,2007,19.345,10.12875,2.635,0.878333333,36.05,47.69,21.87,3.58
hamirpur, 2008-09,Rabi,42,20.5,Potato,2008,20.175,11.74166667,7.91,2.636666667,34.33,46.28,20.68,3.58
hamirpur, 2009-10,Rabi,83,24.87,Potato,2009,19.01,10.44125,5.27,1.756666667,40.46,46.8,20.69,6.33
hamirpur, 2010-11,Rabi,87,24.4,Potato,2010,19.955,10.74916667,5.27,1.3175,36.18,47.85,19.07,3.46
hamirpur, 2011-12,Rabi,62,22.08,Potato,2011,20.265,11.145,5.27,2.196666667,33.43,47.19,20.89,3.12
hamirpur, 2012-13,Rabi,37,24.35,Potato,2012,19.87,10.25125,7.91,1.7575,34.55,48.75,19.1,1.87
hamirpur, 2013-14,Rabi,36,21.17,Potato,2013,19.96,11.68541667,5.275,2.636666667,34.12,48.62,22.37,1.87
hamirpur, 2014-15,Rabi,55,22.56,Potato,2014,18.375,10.32333333,5.27,1.3175,39.83,49.69,21.21,4.63
hamirpur, 2015-16,Rabi,105,23.04,Potato,2015,17.67,10.10958333,2.635,0.878333333,39.15,47.51,20.91,4.63
hamirpur, 2016-17,Rabi,41,24.24,Potato,2016,20.45,11.14083333,5.275,2.1975,33.33,47.48,22.57,2.36
hamirpur, 2017-18,Rabi,38,26.21,Potato,2017,19.1,10.15666667,2.635,0.878333333,36.56,48.46,21.31,2.36
hamirpur, 2018-19,Rabi,44,29.84,Potato,2018,19.99,10.80333333,7.91,2.1975,33.91,47.65,20.2,3.17
hamirpur, 2019-20,Rabi,81,26.93,Potato,2019,20.845,11.8475,10.55,2.6375,35.37,48.87,22.48,2.52
hamirpur,2020-21,Rabi,21,29.57,Potato,2020,20.205,11.40791667,2.635,1.322083333,36.02,47.51,20.75,2.52
hamirpur,2021-22,Rabi,50,26.0,Potato,2021,20.6,11.68583333,5.815,2.681666667,34.37,47.3,23.56,3.26
hapur, 2012-13,Rabi,3874,24.71,Potato,2012,18.645,9.11375,7.91,1.977083333,38.62,47.84,17.07,-0.27
hapur, 2013-14,Rabi,3950,21.79,Potato,2013,19.135,10.71166667,7.91,2.85625,33.44,48.06,19.86,-0.27
hapur, 2014-15,Rabi,4216,24.28,Potato,2014,15.9,9.01625,2.635,1.097916667,40.1,48.22,21.01,2.09
hapur, 2015-16,Rabi,3853,28.88,Potato,2015,15.805,8.975416667,2.635,1.537083333,38.98,46.51,19.12,3.25
hapur, 2016-17,Rabi,3420,27.22,Potato,2016,17.945,9.264166667,2.635,1.7575,37.2,47.12,21.98,1.51
hapur, 2017-18,Rabi,3702,22.91,Potato,2017,16.845,9.255833333,5.27,1.756666667,38.46,47.71,18.18,1.51
hapur, 2018-19,Rabi,3272,25.25,Potato,2018,19.285,10.20791667,5.27,1.7575,34.3,46.55,19.23,1.86
hapur, 2019-20,Rabi,3825,24.23,Potato,2019,19.44,10.34458333,2.635,0.878333333,38.35,48.14,22.37,1.86
hapur,2020-21,Rabi,4026,30.67,Potato,2020,18.585,9.92,2.635,0.949166667,38.43,47.42,20.48,2.03
hapur,2021-22,Rabi,4316,28.6,Potato,2021,20.205,11.08583333,5.58,2.913333333,34.92,46.22,21.76,3.15
hardoi, 2004-05,Rabi,9835,20.2,Potato,2004,18.31,10.355,5.27,1.756666667,38.81,46.99,20.8,3.95
hardoi, 2005-06,Rabi,11432,16.31,Potato,2005,18.86,9.964583333,2.635,1.318333333,39.3,48.15,21.2,3.61
hardoi, 2006-07,Rabi,10504,15.82,Potato,2006,18.465,10.61583333,2.635,1.7575,37.84,45.76,21.23,3.61
hardoi, 2007-08,Rabi,10388,18.75,Potato,2007,19.9,10.33583333,5.27,1.756666667,36.15,48.17,21.98,4.26
hardoi, 2008-09,Rabi,12498,15.6,Potato,2008,20.415,11.78958333,10.55,3.515833333,33.55,45.87,19.55,4.26
hardoi, 2009-10,Rabi,11909,26.95,Potato,2009,19.895,10.51375,7.91,2.196666667,41.6,46.52,21.76,4.55
hardoi, 2010-11,Rabi,12585,17.16,Potato,2010,20.325,10.82083333,5.27,1.3175,35.84,47.82,18.99,1.97
hardoi, 2011-12,Rabi,10973,17.9,Potato,2011,20.505,11.15833333,7.91,2.196666667,33.22,46.66,20.73,1.76
hardoi, 2012-13,Rabi,11867,17.31,Potato,2012,19.87,9.8075,7.91,1.7575,35.69,48.26,18.18,1.58
hardoi, 2013-14,Rabi,11217,18.22,Potato,2013,19.835,11.2325,2.635,1.3175,34.33,47.72,21.41,1.58
hardoi, 2014-15,Rabi,10874,19.25,Potato,2014,17.15,9.547083333,2.635,0.878333333,40.65,49.28,21.4,3.55
hardoi, 2015-16,Rabi,12751,17.2,Potato,2015,16.51,9.29,2.635,0.878333333,39.83,47.6,19.41,4.02
hardoi, 2016-17,Rabi,11274,16.64,Potato,2016,20.175,10.28333333,2.635,1.318333333,34.46,47.06,22.61,2.55
hardoi, 2017-18,Rabi,9746,18.44,Potato,2017,19.44,10.1625,2.635,1.318333333,36.12,47.54,21.44,2.55
hardoi, 2018-19,Rabi,10338,23.56,Potato,2018,20.42,10.82,7.91,2.636666667,33.12,46.94,19.64,3.34
hardoi, 2019-20,Rabi,10460,18.94,Potato,2019,20.87,11.51166667,7.91,2.1975,34.56,47.81,21.67,2.47
hardoi,2020-21,Rabi,10791,25.24,Potato,2020,19.805,10.67583333,2.635,1.3325,38.62,47.78,20.4,2.47
hardoi,2021-22,Rabi,12750,34.2,Potato,2021,20.66,11.37083333,5.45,2.704583333,35.25,46.48,23.65,4.15
hathras, 2004-05,Rabi,20411,32.95,Potato,2004,4.305,2.992916667,0.0,0.0,34.81,34.81,6.41,-14.1
hathras, 2005-06,Rabi,15940,28.61,Potato,2005,5.25,3.415,0.0,0.0,33.23,37.13,9.77,-17.08
