District,Year,Season,Area (Hectare),Yield (Tonnes/Hectare),Crop,Start_Year,Humidity_Sowing,Humidity_Full,Rainfall_Sowing,Rainfall_Full,Max_Temperature_Sowing,Max_Temperature_Full,Min_Temperature_Sowing,Min_Temperature_Full
deoria, 2008-09,Kharif,129385,2.15,Rice,2008,14.22,17.932,5.275,6.328,44.35,33.8,24.83,9.1
deoria, 2008-09,Summer,87,2.15,Rice,2008,14.22,17.932,5.275,6.328,44.35,33.8,24.83,9.1
deoria, 2009-10,Kharif,118768,1.42,Rice,2009,11.14,16.272,0.0,4.218,46.3,39.82,25.32,9.28
deoria, 2009-10,Summer,19,1.42,Rice,2009,11.14,16.272,0.0,4.218,46.3,39.82,25.32,9.28
deoria, 2010-11,Kharif,128344,2.0,Rice,2010,11.445,17.578,0.0,4.218,46.94,42.45,26.69,11.37
deoria, 2010-11,Summer,21,2.0,Rice,2010,11.445,17.578,0.0,4.218,46.94,42.45,26.69,11.37
deoria, 2011-12,Kharif,130611,2.2,Rice,2011,13.49,17.528,2.635,4.218,45.5,34.94,25.58,10.12
deoria, 2011-12,Summer,22,2.18,Rice,2011,13.49,17.528,2.635,4.218,45.5,34.94,25.58,10.12
deoria, 2012-13,Kharif,132142,2.23,Rice,2012,8.485,16.372,0.0,5.274,48.64,42.7,24.16,8.88
deoria, 2012-13,Summer,23,2.22,Rice,2012,8.485,16.372,0.0,5.274,48.64,42.7,24.16,8.88
deoria, 2013-14,Kharif,135616,2.46,Rice,2013,12.295,17.162,5.275,4.216,46.12,34.19,24.48,9.92
deoria, 2013-14,Summer,14,2.43,Rice,2013,12.295,17.162,5.275,4.216,46.12,34.19,24.48,9.92
deoria, 2014-15,Kharif,132892,2.01,Rice,2014,11.08,16.236,2.635,5.272,48.0,40.12,24.48,9.4
deoria, 2014-15,Summer,14,2.0,Rice,2014,11.08,16.236,2.635,5.272,48.0,40.12,24.48,9.4
deoria, 2015-16,Kharif,124280,0.78,Rice,2015,10.345,15.028,2.635,3.164,48.68,41.28,24.78,14.51
deoria, 2016-17,Kharif,133390,2.09,Rice,2016,12.695,17.492,0.0,6.33,46.67,37.87,25.73,9.14
deoria, 2016-17,Summer,14,2.07,Rice,2016,12.695,17.492,0.0,6.33,46.67,37.87,25.73,9.14
deoria, 2017-18,Kharif,135889,2.3,Rice,2017,12.025,17.516,0.0,4.218,48.02,35.53,24.62,9.1
deoria, 2018-19,Kharif,132611,2.05,Rice,2018,12.785,16.674,2.635,5.274,46.83,40.95,24.25,11.26
deoria, 2018-19,Summer,14,2.07,Rice,2018,12.785,16.674,2.635,5.274,46.83,40.95,24.25,11.26
deoria, 2019-20,Kharif,127424,2.67,Rice,2019,10.19,18.14,0.0,6.328,48.2,40.7,25.23,12.26
deoria,2020-21,Kharif,133403,2.16,Rice,2020,14.675,17.456,5.275,4.218,47.86,33.97,22.47,9.07
deoria,2021-22,Kharif,136079,2.33,Rice,2021,16.115,18.212,7.36,5.198,42.59,36.26,23.43,9.19
etah, 2004-05,Kharif,40518,2.04,Rice,2004,10.955,13.918,0.0,2.108,47.0,45.01,19.34,11.98
etah, 2005-06,Kharif,37875,2.21,Rice,2005,8.485,14.172,0.0,3.164,48.15,40.8,22.16,9.14
etah, 2006-07,Kharif,41564,2.17,Rice,2006,11.535,14.0,2.635,1.054,47.1,42.15,24.97,8.55
etah, 2007-08,Kharif,30937,2.29,Rice,2007,11.565,13.808,2.635,2.108,48.3,40.16,26.58,10.79
etah, 2008-09,Kharif,45774,2.22,Rice,2008,13.365,16.246,2.635,4.218,45.37,38.58,24.69,8.65
etah, 2009-10,Kharif,16367,2.22,Rice,2009,8.27,14.624,0.0,4.216,47.75,43.14,24.97,7.35
etah, 2010-11,Kharif,21823,2.1,Rice,2010,8.145,16.356,0.0,3.162,48.52,43.97,26.87,7.86
etah, 2011-12,Kharif,27072,2.56,Rice,2011,11.9,16.09,2.635,4.218,47.04,38.38,25.73,9.84
etah, 2012-13,Kharif,18727,2.65,Rice,2012,7.81,14.672,0.0,4.218,48.37,46.12,22.34,8.0
etah, 2013-14,Kharif,19297,2.33,Rice,2013,10.68,16.408,2.635,6.328,48.05,37.43,23.26,7.62
etah, 2014-15,Kharif,18244,2.21,Rice,2014,9.155,12.514,0.0,2.108,48.73,45.27,24.67,10.22
etah, 2015-16,Kharif,29394,1.55,Rice,2015,9.155,12.696,0.0,2.108,46.68,41.62,24.08,10.8
etah, 2016-17,Kharif,17804,2.19,Rice,2016,11.11,14.674,0.0,4.218,47.23,41.73,25.44,10.01
etah, 2017-18,Kharif,14244,2.58,Rice,2017,10.865,13.304,2.635,2.108,46.88,40.53,24.98,8.52
etah, 2018-19,Kharif,17697,2.67,Rice,2018,10.38,15.784,0.0,4.218,47.1,41.73,24.26,9.56
etah, 2019-20,Kharif,19215,2.91,Rice,2019,8.97,15.868,0.0,3.162,48.5,44.9,22.99,12.58
etah, 2019-20,Summer,337,2.91,Rice,2019,8.97,15.868,0.0,3.162,48.5,44.9,22.99,12.58
etah,2020-21,Kharif,19989,2.88,Rice,2020,11.595,13.452,0.0,2.108,47.94,43.48,23.5,9.37
etah,2021-22,Kharif,18461,2.67,Rice,2021,12.48,16.322,2.095,4.526,44.75,44.58,21.77,8.55
etawah, 2004-05,Kharif,44493,2.74,Rice,2004,10.775,14.378,0.0,2.108,47.31,44.85,20.99,12.36
etawah, 2005-06,Kharif,41868,2.58,Rice,2005,8.97,14.528,0.0,3.164,47.9,40.53,21.82,10.26
etawah, 2006-07,Kharif,31781,2.68,Rice,2006,11.565,14.246,2.635,1.054,47.3,41.81,25.76,8.82
etawah, 2007-08,Kharif,44284,2.57,Rice,2007,11.565,13.672,2.635,2.108,47.85,39.49,27.0,11.44
etawah, 2008-09,Kharif,45157,2.77,Rice,2008,13.43,16.614,2.635,3.162,45.27,35.69,25.22,8.85
etawah, 2009-10,Kharif,37865,2.6,Rice,2009,8.425,14.916,0.0,4.216,47.15,43.42,25.78,8.12
etawah, 2010-11,Kharif,43727,2.47,Rice,2010,8.82,16.564,0.0,3.162,48.32,43.51,26.9,9.08
etawah, 2011-12,Kharif,50571,2.71,Rice,2011,11.81,16.198,2.635,3.162,47.41,37.77,26.02,11.09
etawah, 2012-13,Kharif,49251,2.96,Rice,2012,8.3,15.248,0.0,4.218,48.94,46.57,22.47,8.51
etawah, 2013-14,Kharif,58263,2.91,Rice,2013,11.045,16.578,2.635,4.218,48.09,37.87,24.13,8.58
etawah, 2014-15,Kharif,52797,2.59,Rice,2014,9.28,13.768,0.0,3.162,49.39,45.41,25.37,10.33
etawah, 2015-16,Kharif,53707,2.47,Rice,2015,9.67,14.086,0.0,3.162,46.98,40.99,24.12,10.55
etawah, 2016-17,Kharif,50515,2.73,Rice,2016,11.505,15.344,0.0,3.164,47.59,41.44,25.01,10.55
etawah, 2017-18,Kharif,51452,2.86,Rice,2017,10.895,14.464,0.0,2.108,47.44,39.05,22.9,8.3
etawah, 2018-19,Kharif,54256,3.09,Rice,2018,10.71,16.212,2.635,5.274,47.34,42.38,24.9,10.68
etawah, 2019-20,Kharif,51152,3.11,Rice,2019,9.46,17.274,0.0,5.274,48.72,42.21,24.26,13.15
etawah,2020-21,Kharif,53758,3.16,Rice,2020,11.87,14.48,0.0,2.108,47.19,41.09,23.78,9.46
etawah,2021-22,Kharif,51404,3.07,Rice,2021,12.665,16.578,1.75,4.682,45.7,44.74,22.48,10.04
faizabad, 2004-05,Kharif,72651,2.36,Rice,2004,12.45,15.222,2.635,3.162,47.33,39.29,20.58,12.37
faizabad, 2005-06,Kharif,88399,2.49,Rice,2005,9.185,16.368,0.0,4.218,48.12,39.45,21.57,8.83
faizabad, 2006-07,Kharif,72337,1.74,Rice,2006,13.765,15.818,2.635,3.164,46.07,39.58,24.94,8.55
faizabad, 2007-08,Kharif,70484,2.12,Rice,2007,12.82,16.258,0.0,3.162,47.64,40.72,25.36,10.76
faizabad, 2008-09,Kharif,104233,2.38,Rice,2008,14.07,17.8,5.275,6.328,44.85,33.42,24.79,8.9
faizabad, 2009-10,Kharif,82232,2.3,Rice,2009,10.22,16.554,0.0,4.218,46.63,39.47,24.58,7.8
faizabad, 2010-11,Kharif,97099,2.21,Rice,2010,10.59,17.188,0.0,4.218,47.4,43.19,26.97,10.61
faizabad, 2011-12,Kharif,99295,2.38,Rice,2011,12.63,17.406,2.635,4.218,45.95,34.66,25.75,10.4
faizabad, 2012-13,Kharif,99791,2.54,Rice,2012,7.785,16.602,0.0,6.33,48.47,44.62,24.18,7.44
faizabad, 2013-14,Kharif,103896,2.62,Rice,2013,11.84,17.174,5.275,3.162,46.35,34.87,24.93,9.15
faizabad, 2014-15,Kharif,94586,2.2,Rice,2014,9.92,14.93,0.0,3.162,48.97,42.47,26.34,9.51
faizabad, 2015-16,Kharif,93220,2.09,Rice,2015,9.98,14.552,2.635,2.108,48.4,41.04,22.68,14.23
faizabad, 2016-17,Kharif,97623,2.55,Rice,2016,12.91,17.038,0.0,4.218,47.28,38.9,25.51,8.95
faizabad, 2017-18,Kharif,101927,2.59,Rice,2017,11.75,17.3,2.635,6.328,47.99,35.75,24.73,8.51
faizabad, 2018-19,Kharif,97493,2.95,Rice,2018,12.265,16.918,2.635,5.274,46.73,39.37,24.42,11.05
faizabad, 2019-20,Kharif,96123,2.96,Rice,2019,9.975,18.03,0.0,6.328,47.89,40.69,23.95,12.25
faizabad, 2019-20,Summer,32,2.97,Rice,2019,9.975,18.03,0.0,6.328,47.89,40.69,23.95,12.25
faizabad,2020-21,Kharif,98379,2.88,Rice,2020,14.315,16.92,5.275,4.218,48.0,35.1,22.36,9.06
faizabad,2021-22,Kharif,102083,2.54,Rice,2021,15.775,17.944,7.37,6.174,42.19,38.05,22.26,8.95
farrukhabad, 2004-05,Kharif,15644,2.29,Rice,2004,11.26,14.442,2.635,3.162,46.9,44.2,19.48,12.02
farrukhabad, 2005-06,Kharif,13144,2.09,Rice,2005,8.725,14.93,0.0,3.164,48.19,40.44,22.76,9.15
farrukhabad, 2006-07,Kharif,14986,2.28,Rice,2006,12.235,14.55,2.635,1.054,46.37,41.66,25.76,8.38
farrukhabad, 2007-08,Kharif,13047,2.28,Rice,2007,12.115,14.454,2.635,2.108,48.19,39.84,25.87,10.72
farrukhabad, 2008-09,Kharif,14975,2.47,Rice,2008,13.55,17.028,2.635,5.274,45.18,34.62,24.92,8.61
farrukhabad, 2009-10,Kharif,8899,2.24,Rice,2009,8.605,15.492,0.0,4.216,46.82,42.17,25.87,7.15
farrukhabad, 2010-11,Kharif,14963,1.61,Rice,2010,8.725,16.686,0.0,3.162,48.04,42.8,26.57,8.65
farrukhabad, 2011-12,Kharif,14915,2.24,Rice,2011,11.965,16.394,2.635,3.162,46.54,38.08,26.37,10.85
farrukhabad, 2012-13,Kharif,15283,2.78,Rice,2012,7.75,15.078,0.0,4.218,48.55,46.51,22.96,8.26
farrukhabad, 2013-14,Kharif,16524,2.68,Rice,2013,11.135,16.674,2.635,4.218,47.94,37.23,24.33,8.83
farrukhabad, 2014-15,Kharif,11900,2.79,Rice,2014,9.095,13.144,0.0,3.162,49.19,44.69,25.31,10.33
farrukhabad, 2015-16,Kharif,11049,2.25,Rice,2015,9.215,13.598,0.0,2.108,47.27,41.29,24.7,11.03
farrukhabad, 2016-17,Kharif,16441,2.64,Rice,2016,11.565,15.33,0.0,3.164,47.01,40.69,25.62,10.23
farrukhabad, 2017-18,Kharif,14261,3.02,Rice,2017,10.715,14.722,0.0,2.108,47.54,38.22,24.0,8.68
farrukhabad, 2018-19,Kharif,14095,3.02,Rice,2018,10.62,16.334,0.0,5.274,47.09,42.37,24.44,10.87
farrukhabad, 2019-20,Kharif,13928,3.78,Rice,2019,9.245,17.052,0.0,4.218,48.37,41.81,24.05,12.87
farrukhabad, 2019-20,Summer,150,3.78,Rice,2019,9.245,17.052,0.0,4.218,48.37,41.81,24.05,12.87
farrukhabad,2020-21,Kharif,13842,3.25,Rice,2020,12.265,14.478,0.0,2.108,47.86,39.62,22.92,9.4
farrukhabad,2021-22,Kharif,13644,2.93,Rice,2021,12.94,16.394,2.315,4.124,44.36,44.59,22.38,9.02
fatehpur, 2004-05,Kharif,86201,1.86,Rice,2004,11.965,15.27,2.635,3.162,47.35,42.19,22.73,12.58
fatehpur, 2005-06,Kharif,71543,1.69,Rice,2005,9.095,16.59,2.635,5.272,48.48,36.2,22.56,10.37
fatehpur, 2006-07,Kharif,80582,1.69,Rice,2006,12.235,15.358,0.0,3.164,47.44,40.18,26.32,10.14
fatehpur, 2007-08,Kharif,84135,1.88,Rice,2007,12.145,15.258,0.0,3.162,48.08,39.52,26.51,11.5
fatehpur, 2008-09,Kharif,79122,2.3,Rice,2008,13.825,17.43,5.275,5.274,45.71,34.03,25.5,9.03
fatehpur, 2009-10,Kharif,61678,2.16,Rice,2009,9.275,15.844,0.0,3.162,46.91,40.06,26.39,8.88
fatehpur, 2010-11,Kharif,63527,2.11,Rice,2010,9.46,16.662,0.0,3.162,48.05,42.51,26.57,11.78
fatehpur, 2011-12,Kharif,77736,2.35,Rice,2011,12.39,17.042,2.635,4.218,47.05,35.93,25.8,11.12
fatehpur, 2012-13,Kharif,77164,2.46,Rice,2012,8.455,16.334,0.0,6.33,48.84,46.58,23.75,9.16
fatehpur, 2013-14,Kharif,86459,2.61,Rice,2013,11.505,17.26,5.275,5.274,48.69,35.44,24.1,9.08
fatehpur, 2014-15,Kharif,80702,1.95,Rice,2014,9.645,14.662,0.0,3.162,49.69,44.15,26.44,10.58
fatehpur, 2015-16,Kharif,81949,2.05,Rice,2015,10.225,14.588,0.0,2.108,47.91,41.14,24.81,14.72
fatehpur, 2016-17,Kharif,86789,2.49,Rice,2016,11.995,17.076,0.0,6.328,47.32,42.51,25.8,10.34
fatehpur, 2017-18,Kharif,82064,2.64,Rice,2017,10.77,16.038,0.0,3.164,48.69,38.55,26.26,9.83
fatehpur, 2018-19,Kharif,83788,2.92,Rice,2018,11.295,16.65,0.0,5.274,47.64,42.06,24.8,11.73
fatehpur, 2019-20,Kharif,80346,3.0,Rice,2019,9.645,17.906,0.0,6.33,48.61,39.77,25.19,12.62
fatehpur,2020-21,Kharif,82279,2.93,Rice,2020,13.55,16.674,5.275,3.162,48.05,35.83,21.98,9.93
fatehpur,2021-22,Kharif,85554,2.82,Rice,2021,14.225,17.128,3.675,4.726,43.36,40.93,24.03,10.76
firozabad, 2004-05,Kharif,14649,2.8,Rice,2004,10.71,14.076,0.0,2.108,47.25,45.26,20.12,12.36
firozabad, 2005-06,Kharif,14433,3.07,Rice,2005,8.7,14.098,0.0,3.164,48.05,41.02,21.51,10.16
firozabad, 2006-07,Kharif,14989,2.93,Rice,2006,11.41,14.048,2.635,1.054,47.41,41.75,24.9,8.7
firozabad, 2007-08,Kharif,16103,3.04,Rice,2007,11.32,13.49,2.635,2.108,47.99,40.1,26.73,11.3
firozabad, 2008-09,Kharif,18713,3.0,Rice,2008,13.365,16.124,2.635,4.218,45.43,37.35,25.61,8.88
firozabad, 2009-10,Kharif,16939,2.92,Rice,2009,8.24,14.562,0.0,4.216,47.53,43.31,25.31,7.51
firozabad, 2010-11,Kharif,19919,2.76,Rice,2010,8.515,16.14,0.0,3.162,48.71,44.01,26.69,8.42
firozabad, 2011-12,Kharif,25410,2.84,Rice,2011,11.72,15.92,2.635,3.162,47.58,38.21,25.74,10.42
firozabad, 2012-13,Kharif,19297,2.84,Rice,2012,8.025,14.806,0.0,4.218,48.61,46.07,22.26,8.3
firozabad, 2013-14,Kharif,21599,2.75,Rice,2013,10.74,16.418,2.635,4.218,47.98,38.05,23.79,7.93
firozabad, 2013-14,Summer,1,3.0,Rice,2013,10.74,16.418,2.635,4.218,47.98,38.05,23.79,7.93
firozabad, 2014-15,Kharif,23319,2.43,Rice,2014,9.185,13.038,0.0,2.108,49.01,45.54,24.76,10.1
firozabad, 2015-16,Kharif,23517,2.4,Rice,2015,9.43,13.098,0.0,2.108,46.8,41.49,24.5,10.46
firozabad, 2016-17,Kharif,24144,2.54,Rice,2016,11.23,15.028,0.0,4.218,47.48,41.98,25.58,10.0
firozabad, 2016-17,Summer,1,3.0,Rice,2016,11.23,15.028,0.0,4.218,47.48,41.98,25.58,10.0
firozabad, 2017-18,Kharif,22529,2.74,Rice,2017,10.895,13.452,0.0,2.108,47.3,40.48,24.15,8.31
firozabad, 2017-18,Summer,1,3.0,Rice,2017,10.895,13.452,0.0,2.108,47.3,40.48,24.15,8.31
firozabad, 2018-19,Kharif,22613,2.73,Rice,2018,10.47,15.858,0.0,5.274,47.14,41.69,24.4,9.64
firozabad, 2018-19,Summer,1,3.0,Rice,2018,10.47,15.858,0.0,5.274,47.14,41.69,24.4,9.64
firozabad, 2019-20,Kharif,22723,2.84,Rice,2019,9.125,16.566,0.0,3.162,48.75,44.21,24.01,13.06
firozabad,2020-21,Kharif,25195,2.66,Rice,2020,11.565,13.746,0.0,2.108,47.58,42.73,23.69,9.4
firozabad,2021-22,Kharif,24570,2.54,Rice,2021,12.48,16.358,1.65,4.636,45.59,45.25,22.64,9.19
gautam buddha nagar, 2004-05,Kharif,20021,2.64,Rice,2004,11.17,13.196,0.0,2.11,46.42,44.65,17.78,11.46
gautam buddha nagar, 2005-06,Kharif,15994,2.23,Rice,2005,8.33,14.062,0.0,3.162,48.43,41.05,22.96,8.6
gautam buddha nagar, 2006-07,Kharif,20170,1.99,Rice,2006,11.565,14.344,2.635,2.108,46.32,42.14,24.8,8.01
gautam buddha nagar, 2007-08,Kharif,25054,2.5,Rice,2007,11.84,14.012,2.635,3.162,48.79,40.77,24.44,9.87
gautam buddha nagar, 2008-09,Kharif,29549,1.93,Rice,2008,14.035,15.93,5.27,4.218,44.92,39.81,22.75,8.17
gautam buddha nagar, 2009-10,Kharif,22014,2.41,Rice,2009,8.455,14.258,0.0,3.162,47.37,44.3,23.94,7.13
gautam buddha nagar, 2010-11,Kharif,23459,2.08,Rice,2010,7.905,16.76,0.0,6.33,48.72,43.8,24.99,6.53
gautam buddha nagar, 2011-12,Kharif,22276,2.24,Rice,2011,12.085,15.87,2.635,3.162,47.09,40.87,24.6,9.11
gautam buddha nagar, 2012-13,Kharif,23455,2.12,Rice,2012,7.72,13.866,0.0,4.218,47.84,46.83,21.38,8.05
gautam buddha nagar, 2013-14,Kharif,13750,2.45,Rice,2013,10.345,15.87,2.635,5.274,48.06,40.52,22.06,7.76
gautam buddha nagar, 2014-15,Kharif,22522,2.78,Rice,2014,9.64,12.108,0.0,2.108,48.22,44.85,22.25,9.08
gautam buddha nagar, 2015-16,Kharif,26352,2.62,Rice,2015,9.035,13.022,2.635,2.108,46.51,41.19,22.55,10.45
gautam buddha nagar, 2016-17,Kharif,15368,2.44,Rice,2016,11.2,13.636,2.635,3.164,47.12,40.52,24.51,10.19
gautam buddha nagar, 2017-18,Kharif,14040,2.56,Rice,2017,10.86,13.44,2.635,3.162,47.71,40.23,24.95,7.78
gautam buddha nagar, 2018-19,Kharif,15119,2.86,Rice,2018,10.285,15.368,0.0,4.218,46.55,42.59,24.14,8.76
gautam buddha nagar, 2019-20,Kharif,14583,2.92,Rice,2019,8.815,15.162,0.0,2.108,48.14,45.24,22.26,10.65
gautam buddha nagar, 2019-20,Summer,208,2.92,Rice,2019,8.815,15.162,0.0,2.108,48.14,45.24,22.26,10.65
gautam buddha nagar,2020-21,Kharif,15025,2.79,Rice,2020,11.84,13.512,0.0,2.108,47.42,43.36,22.93,8.71
gautam buddha nagar,2021-22,Kharif,14492,2.33,Rice,2021,12.21,16.198,3.265,5.15,44.31,43.47,21.07,8.1
ghaziabad, 2004-05,Kharif,20309,2.42,Rice,2004,11.17,13.196,0.0,2.11,46.42,44.65,17.78,11.46
ghaziabad, 2005-06,Kharif,21841,2.32,Rice,2005,8.33,14.062,0.0,3.162,48.43,41.05,22.96,8.6
ghaziabad, 2006-07,Kharif,21606,2.28,Rice,2006,11.565,14.344,2.635,2.108,46.32,42.14,24.8,8.01
ghaziabad, 2007-08,Kharif,20949,2.38,Rice,2007,11.84,14.012,2.635,3.162,48.79,40.77,24.44,9.87
ghaziabad, 2008-09,Kharif,23436,2.52,Rice,2008,14.035,15.93,5.27,4.218,44.92,39.81,22.75,8.17
ghaziabad, 2009-10,Kharif,22340,2.75,Rice,2009,8.455,14.258,0.0,3.162,47.37,44.3,23.94,7.13
ghaziabad, 2010-11,Kharif,30102,2.55,Rice,2010,7.905,16.76,0.0,6.33,48.72,43.8,24.99,6.53
ghaziabad, 2011-12,Kharif,29971,2.73,Rice,2011,12.085,15.87,2.635,3.162,47.09,40.87,24.6,9.11
ghaziabad, 2012-13,Kharif,10098,2.58,Rice,2012,7.72,13.866,0.0,4.218,47.84,46.83,21.38,8.05
ghaziabad, 2013-14,Kharif,9296,2.72,Rice,2013,10.345,15.87,2.635,5.274,48.06,40.52,22.06,7.76
ghaziabad, 2014-15,Kharif,8650,2.74,Rice,2014,9.64,12.108,0.0,2.108,48.22,44.85,22.25,9.08
ghaziabad, 2015-16,Kharif,9749,2.57,Rice,2015,9.035,13.022,2.635,2.108,46.51,41.19,22.55,10.45
ghaziabad, 2016-17,Kharif,9316,2.47,Rice,2016,11.2,13.636,2.635,3.164,47.12,40.52,24.51,10.19
ghaziabad, 2017-18,Kharif,8948,2.6,Rice,2017,10.86,13.44,2.635,3.162,47.71,40.23,24.95,7.78
ghaziabad, 2018-19,Kharif,9098,2.56,Rice,2018,10.285,15.368,0.0,4.218,46.55,42.59,24.14,8.76
ghaziabad, 2019-20,Kharif,10662,2.79,Rice,2019,8.815,15.162,0.0,2.108,48.14,45.24,22.26,10.65
ghaziabad,2020-21,Kharif,8104,2.91,Rice,2020,11.84,13.512,0.0,2.108,47.42,43.36,22.93,8.71
ghaziabad,2021-22,Kharif,9848,2.7,Rice,2021,12.21,16.198,3.265,5.15,44.31,43.47,21.07,8.1
ghazipur, 2004-05,Kharif,151689,1.04,Rice,2004,12.725,14.77,2.635,2.108,47.45,40.86,20.94,13.58
ghazipur, 2005-06,Kharif,144930,1.92,Rice,2005,9.185,16.406,0.0,2.108,48.19,40.45,22.85,10.62
ghazipur, 2006-07,Kharif,149754,1.93,Rice,2006,14.375,16.138,2.635,2.108,45.7,39.13,24.98,10.79
ghazipur, 2007-08,Kharif,149871,2.16,Rice,2007,13.335,16.762,0.0,3.162,48.0,40.44,25.98,12.04
ghazipur, 2008-09,Kharif,151654,2.24,Rice,2008,14.035,17.738,5.275,5.274,44.98,33.69,25.44,9.83
ghazipur, 2009-10,Kharif,121103,1.85,Rice,2009,10.68,15.904,0.0,3.162,46.63,39.91,26.15,9.56
ghazipur, 2010-11,Kharif,149321,2.11,Rice,2010,11.11,17.2,0.0,3.162,47.25,42.83,27.42,12.37
ghazipur, 2011-12,Kharif,154085,2.19,Rice,2011,13.275,17.444,2.635,4.218,45.94,36.33,25.97,10.57
ghazipur, 2012-13,Kharif,149175,2.34,Rice,2012,8.665,16.162,0.0,4.218,48.36,43.12,24.23,10.16
ghazipur, 2013-14,Kharif,148895,2.14,Rice,2013,12.325,16.834,5.275,3.162,46.4,35.74,24.58,10.53
ghazipur, 2014-15,Kharif,136673,2.15,Rice,2014,10.955,16.224,0.0,6.328,48.48,40.44,24.36,10.26
ghazipur, 2015-16,Kharif,154411,2.17,Rice,2015,10.195,15.26,2.635,3.164,48.73,40.81,24.92,13.59
ghazipur, 2016-17,Kharif,147673,2.15,Rice,2016,12.325,17.504,0.0,6.33,46.62,38.19,25.57,9.67
ghazipur, 2017-18,Kharif,154815,2.48,Rice,2017,11.81,17.212,0.0,4.218,48.54,35.93,25.62,9.95
ghazipur, 2018-19,Kharif,151778,2.64,Rice,2018,12.36,16.578,0.0,4.218,47.53,41.5,24.78,11.55
ghazipur, 2019-20,Kharif,146713,2.6,Rice,2019,10.13,18.042,0.0,6.328,48.17,40.5,25.59,12.93
ghazipur, 2019-20,Summer,33,2.61,Rice,2019,10.13,18.042,0.0,6.328,48.17,40.5,25.59,12.93
ghazipur,2020-21,Kharif,159976,2.92,Rice,2020,14.65,17.458,5.275,3.162,48.23,34.37,22.62,9.69
ghazipur,2021-22,Kharif,152900,2.7,Rice,2021,15.93,17.958,6.905,4.418,43.39,35.95,23.34,10.02
gonda, 2004-05,Kharif,137035,1.6,Rice,2004,12.635,15.22,2.635,4.218,46.51,38.44,18.47,12.14
gonda, 2005-06,Kharif,132082,2.01,Rice,2005,9.4,16.296,2.635,4.218,47.44,39.44,20.66,9.46
gonda, 2006-07,Kharif,139035,1.57,Rice,2006,14.25,15.856,2.635,3.164,44.13,39.02,24.03,8.55
gonda, 2006-07,Summer,14,1.57,Rice,2006,14.25,15.856,2.635,3.164,44.13,39.02,24.03,8.55
gonda, 2007-08,Kharif,127327,1.98,Rice,2007,13.275,16.308,2.635,5.274,45.04,39.86,24.37,11.64
gonda, 2008-09,Kharif,116178,2.13,Rice,2008,14.19,17.542,5.275,7.384,44.16,33.93,24.18,9.62
gonda, 2009-10,Kharif,116741,2.2,Rice,2009,10.495,16.296,0.0,6.328,45.9,40.44,23.59,8.62
gonda, 2010-11,Kharif,117388,2.25,Rice,2010,10.775,17.176,0.0,5.274,46.53,42.08,24.71,9.54
gonda, 2011-12,Kharif,121429,2.3,Rice,2011,12.54,17.274,5.275,6.328,45.08,33.85,25.19,10.97
gonda, 2012-13,Kharif,122264,2.36,Rice,2012,7.66,16.43,0.0,6.33,48.25,43.99,24.21,7.65
gonda, 2013-14,Kharif,126768,2.45,Rice,2013,12.175,17.42,7.91,6.328,45.62,34.34,22.35,9.85
gonda, 2014-15,Kharif,134534,2.07,Rice,2014,10.16,15.492,0.0,4.218,47.73,42.37,25.55,9.52
gonda, 2015-16,Kharif,125044,2.06,Rice,2015,10.955,15.334,2.635,4.22,47.4,39.49,21.67,13.92
gonda, 2016-17,Kharif,130230,2.31,Rice,2016,13.765,16.982,5.27,6.326,46.22,35.29,24.86,10.22
gonda, 2017-18,Kharif,125429,2.35,Rice,2017,12.815,17.212,2.635,7.382,46.13,36.52,23.98,9.54
gonda, 2018-19,Kharif,129176,2.38,Rice,2018,13.43,16.872,2.635,8.436,44.77,38.31,23.25,11.12
gonda, 2019-20,Kharif,123711,2.58,Rice,2019,10.62,17.848,2.635,7.382,46.47,40.9,21.72,12.3
gonda, 2019-20,Summer,9,2.56,Rice,2019,10.62,17.848,2.635,7.382,46.47,40.9,21.72,12.3
gonda,2020-21,Kharif,131615,2.43,Rice,2020,14.71,16.502,5.275,5.272,45.19,35.25,22.33,9.27
gonda,2021-22,Kharif,137529,2.33,Rice,2021,16.055,18.176,10.955,8.452,42.19,37.3,22.22,8.4
gorakhpur, 2004-05,Kharif,148255,1.52,Rice,2004,13.185,15.37,2.635,2.108,46.91,38.64,20.26,12.48
gorakhpur, 2005-06,Kharif,150889,1.8,Rice,2005,9.335,16.968,0.0,5.274,47.87,38.51,21.93,8.73
gorakhpur, 2006-07,Kharif,145171,1.7,Rice,2006,14.74,16.31,2.635,4.218,44.61,38.6,24.55,8.78
gorakhpur, 2006-07,Summer,174,1.7,Rice,2006,14.74,16.31,2.635,4.218,44.61,38.6,24.55,8.78
gorakhpur, 2007-08,Kharif,149578,1.89,Rice,2007,13.4,17.004,0.0,6.33,45.79,40.95,25.7,10.96
gorakhpur, 2007-08,Summer,138,1.88,Rice,2007,13.4,17.004,0.0,6.33,45.79,40.95,25.7,10.96
gorakhpur, 2008-09,Kharif,152772,1.94,Rice,2008,14.405,17.944,7.91,6.328,44.21,33.61,24.33,9.47
gorakhpur, 2008-09,Summer,157,1.94,Rice,2008,14.405,17.944,7.91,6.328,44.21,33.61,24.33,9.47
